Hero,Skill Tier,KDA Ratio,"Pick Rate, %","Win Rate, %",Eliminations / 10min,Objective Kills / 10min,Objective Time / 10min,Damage / 10min,Healing / 10min,Deaths / 10min,"Scoped Accuracy, %",Biotic Grenade Kills / 10min,Enemies Slept / 10min,Healing Amplified / 10min,Nano Boost Assists / 10min,Blaster Kills / 10min,Damage Amplified / 10min,Players Resurrected / 10min,Final Blows / 10min,Solo Kills / 10min,"Weapon Accuracy, %","Crit Accuracy, %",Deadeye Kills / 10min,Magnetic Grenade Attaches,Magnetic Grenade Kills / 10min,Swift Strike Resets / 10min,Damage Reflected / 10min,Ultimates Reflected / 10min,Dragonblade Kills / 10min,Kunai Kills / 10min,Effects Cleansed / 10min,Kitsune Rush Assists / 10min,"Secondary Accuracy, %",Biotic Orb Kills / 10min,"Ally Coalescence Efficiency, %","Enemy Coalescence Efficiency, %",Coalescence Kills / 10min,Objective Contest Time / 10min,Charge Kills / 10min,Fire Strike Kills / 10min,Earthshatter Kills / 10min,Long Range Kills / 10min,Storm Arrow Kills / 10min,Recon Assists / 10min,Dragonstrike Kills / 10min,Venom Mine Kills / 10min,"Helix Rocket Accuracy, %",Helix Rocket Kills / 10min,Tactical Visor Kills / 10min,"Charged Volley Accuracy, %",Charged Volley Kills / 10min,Transcendence Healing / 10min,Knockbacks / 10min,Sound Barriers / 10min,"Micro Missile Kills, % / 10min",Call Mech Kills / 10min,Self-Destruct Kills / 10min,Direct Hits,Concussion Mine Kills / 10min,Enemies Trapped / 10min,Coach Gun Kills / 10min,Dynamite Kills / 10min,Bob Kills / 10min,Self Healing / 10min,Low Health Recalls / 10min,Pulse Bombs Stuck / 10min,Pulse Bomb Kills / 10min,Chain Hook Kills / 10min,"Chain Hook Accuracy, %",Whole Hog Kills / 10min,"Primary Accuracy, %",High Energy Kills / 10min,"Average Energy, %",Graviton Surge Kills / 10min,Death Blossom Kills / 10min,Healing Accuracy,Deaths Prevented / 10min,Amp Matrix Assists / 10min,Energy Javelin Kills / 10min,Javelin Spin Kills / 10min,Terra Surge Kills / 10min,"Airtime, %",Barrage Kills / 10min,Accretion Kills / 10min,Overhealth / 10min,Gravitic Flux Kills / 10min,Rocket Punch Kills / 10min,Seismic Slam Kills / 10min,Meteor Strike Kills / 10min,Inspire Uptime,"Icicle Accuracy, % / 10min","Icicle Crit Accuracy, % / 10min",Enemies Frozen / 10min,Blizzard Kills / 10min,Jump Pack Kills / 10min,Primal Rage Kills / 10min,Recon Kills / 10min,Assault Kills / 10min,Tactical Grenade Kills / 10min,Artillery Kills / 10min,Enemies Hacked / 10min,Low Health Teleports / 10min,EMP Kills / 10min,Grappling Claw Kills / 10min,Piledriver Kills / 10min,"Charged Shot Accuracy, %","Charged Crit Accuracy, %",Charged Shot Kills / 10min,Disruptor Shot Kills / 10min,Overclock Kills / 10min,Average Damage Multiplier,Players Teleported / 10min,Sentry Turret Kills / 10min,Hammer Kills / 10min,Turret Kills / 10min,Molten Core Kills / 10min,"Pummel Accuracy, %",Pummel Kills / 10min,Ravenous Vortex Kills / 10min,Annihilation Kills / 10min,"Jagged Blade Accuracy, %",Carnage Kills / 10min,"Wound Uptime, %",Rampage Kills / 10min,"Focusing Beam Accuracy, %",Focusing Beam Kills / 10min,"Sticky Bomb Accuracy, %",Sticky Bomb Kills / 10min,Duplicate Kills / 10min,Role
Hanzo,Platinum,2.71,2.77,46.37,16.58,5.96,50,7731,,8.32,,,,,,,,,10.66,2.78,39,13,,,,,,,,,,,,,,,,,,,,2.79,5.09,3.56,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Hanzo,Diamond,2.9,2.65,43.58,16.82,6.18,51,7707,,8.34,,,,,,,,,10.60,2.71,39,13,,,,,,,,,,,,,,,,,,,,2.50,5.39,3.83,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Hanzo,Master,2.86,2.91,48.46,17.07,5.9,53,7928,,8.38,,,,,,,,,11.08,2.89,39,13,,,,,,,,,,,,,,,,,,,,2.49,5.48,3.84,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Hanzo,Grandmaster,2.65,2.99,49.55,16.3,5.54,53,7740,,8.44,,,,,,,,,10.47,2.73,39,13,,,,,,,,,,,,,,,,,,,,2.43,5.49,3.59,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Widowmaker,All,2.8,2.79,50.07,16.64,4.14,22,6180,,7.87,46,,,,,,,,11.51,4.46,,,,,,,,,,,,,,,,,,,,,,,,3.79,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Widowmaker,Bronze,2.71,2.42,47.79,15.6,4.09,22,5933,,7.73,46,,,,,,,,10.86,4.50,,,,,,,,,,,,,,,,,,,,,,,,3.79,,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Widowmaker,Silver,2.76,1.83,47.03,15.38,4.06,22,5732,,7.85,44,,,,,,,,10.70,4.36,,,,,,,,,,,,,,,,,,,,,,,,3.84,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Widowmaker,Gold,2.79,1.96,48.39,16.14,4.17,24,6041,,7.66,46,,,,,,,,11.08,4.24,,,,,,,,,,,,,,,,,,,,,,,,3.83,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Widowmaker,Platinum,2.8,2.71,47.78,16.65,4.21,22,6158,,7.89,46,,,,,,,,11.57,4.50,,,,,,,,,,,,,,,,,,,,,,,,3.78,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Widowmaker,Diamond,2.82,4.08,49.51,16.98,4.3,23,6247,,7.81,46,,,,,,,,11.72,4.64,,,,,,,,,,,,,,,,,,,,,,,,3.77,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Widowmaker,Master,3.02,5.48,53.45,17.26,4.33,23,6360,,7.85,46,,,,,,,,12.07,4.72,,,,,,,,,,,,,,,,,,,,,,,,4.17,,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Widowmaker,Grandmaster,2.72,5.96,53.67,16.86,4.08,22,6212,,7.95,45,,,,,,,,11.66,4.58,,,,,,,,,,,,,,,,,,,,,,,,4.19,,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Soldier: 76,All,3.0,4.17,48.22,19.66,7.56,53,9381,1314,8.39,,,,,,,,,10.06,1.77,35,8,,,,,,,,,,,,,,,,,,,,1.50,,,,,57,7.36,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Soldier: 76,Bronze,2.92,2.8,39.9,18.36,7.61,58,8780,1265,8.83,,,,,,,,,9.30,1.64,33,8,,,,,,,,,,,,,,,,,,,,1.41,,,,,55,6.61,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Soldier: 76,Silver,2.94,2.95,42.64,19.01,7.75,60,8984,1298,8.73,,,,,,,,,9.60,1.79,34,8,,,,,,,,,,,,,,,,,,,,1.40,,,,,55,6.83,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Soldier: 76,Gold,3.17,4.17,47.33,19.49,7.79,58,9158,1320,8.43,,,,,,,,,9.87,1.89,34,8,,,,,,,,,,,,,,,,,,,,1.48,,,,,56,7.00,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Soldier: 76,Platinum,2.82,3.83,47.17,19.13,7.41,54,9351,1306,8.56,,,,,,,,,9.81,1.73,35,8,,,,,,,,,,,,,,,,,,,,1.41,,,,,57,7.15,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Soldier: 76,Diamond,3.43,4.76,47.18,20.43,7.77,53,9634,1336,8.16,,,,,,,,,10.58,1.68,36,8,,,,,,,,,,,,,,,,,,,,1.51,,,,,58,7.95,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Soldier: 76,Master,3.17,4.54,49.31,20.08,7.56,50,9614,1302,8.36,,,,,,,,,10.58,1.62,36,8,,,,,,,,,,,,,,,,,,,,1.54,,,,,56,7.69,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Soldier: 76,Grandmaster,3.27,4.66,46.94,19.68,7.5,55,9519,1311,8.4,,,,,,,,,10.20,1.56,36,8,,,,,,,,,,,,,,,,,,,,1.55,,,,,55,7.63,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Zenyatta,All,5.5,2.22,51.49,14.28,6.03,66,5132,6446,7.02,,,,,,,1515.49,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,6.15,1298.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Zenyatta,Bronze,4.65,1.7,42.94,12.57,5.48,64,4676,6351,7.53,,,,,,,1369.21,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4.98,1260.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Zenyatta,Silver,5.5,1.69,47.13,13.71,5.92,64,4919,6496,7.19,,,,,,,1453.13,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,5.34,1319.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Zenyatta,Gold,4.66,1.54,45.9,12.84,5.68,66,4859,6422,7.57,,,,,,,1445.89,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,5.10,1290.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Zenyatta,Platinum,5.1,1.97,49.54,14.3,5.98,64,5112,6409,7.34,,,,,,,1503.23,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,6.13,1295.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Zenyatta,Diamond,5.46,3.48,50.45,14.84,6.16,65,5230,6239,7.01,,,,,,,1568.70,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,6.59,1259.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Zenyatta,Master,5.2,2.11,47.43,13.56,5.68,62,5034,6302,7.46,,,,,,,1486.64,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,6.07,1268.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Zenyatta,Grandmaster,5.12,3.23,49.35,13.24,5.35,64,4911,6306,7.34,,,,,,,1454.36,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,5.79,1262.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Lucio,All,3.85,2.72,50.46,12.74,5.85,102,3729,7590,7.4,,,,,,,,,,,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.81,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Lucio,Bronze,3.9,3.21,47.1,12.1,5.68,105,3421,7879,7.3,,,,,,,,,,,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.02,10.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Lucio,Silver,3.9,3.0,49.57,12.03,5.74,106,3440,8149,7.53,,,,,,,,,,,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.60,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Lucio,Gold,3.9,3.16,49.44,12.53,5.91,103,3551,7923,7.32,,,,,,,,,,,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.25,9.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Lucio,Platinum,3.93,2.91,49.26,12.59,5.87,105,3676,7836,7.33,,,,,,,,,,,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.49,10.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Lucio,Diamond,4.18,3.28,49.47,13.04,5.89,99,3739,7346,7.28,,,,,,,,,,,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Lucio,Master,4.06,4.48,52.31,12.96,5.7,98,3733,7444,7.28,,,,,,,,,,,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,10.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
Lucio,Grandmaster,4.08,5.82,49.86,12.68,5.71,98,3569,7490,7.23,,,,,,,,,,,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.62,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support
D.Va,All,6.54,1.49,48.56,21.42,6.48,130,8691,,5.58,,,,,,,,,,,27,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,9.03,2.41,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
D.Va,Bronze,6.14,2.51,46.65,19.19,5.98,141,8330,,5.52,,,,,,,,,,,25,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,8.07,2.43,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
D.Va,Silver,6.02,2.13,44.93,19.91,6.2,137,8486,,5.77,,,,,,,,,,,26,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,8.21,2.48,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
D.Va,Gold,6.34,1.94,45.65,19.69,6.04,138,8347,,5.66,,,,,,,,,,,25,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,8.09,2.38,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
D.Va,Platinum,6.52,2.0,50.17,20.94,6.4,135,8795,,5.49,,,,,,,,,,,26,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,8.98,2.50,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
D.Va,Diamond,6.95,2.41,49.91,21.21,6.18,130,8795,,5.36,,,,,,,,,,,27,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,8.83,2.37,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
D.Va,Master,7.24,2.98,49.97,20.93,6.2,138,8916,,5.33,,,,,,,,,,,27,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,8.97,2.43,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
D.Va,Grandmaster,6.31,3.14,47.0,19.13,5.6,139,8442,,5.4,,,,,,,,,,,26,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,8.19,2.23,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
Junkrat,All,2.51,2.8,50.15,17.24,6.36,49,8695,,8.58,,,,,,,,,10.94,3.02,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6.40,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Junkrat,Bronze,2.25,2.52,43.05,16.2,6.68,60,8066,,9.35,,,,,,,,,10.14,3.04,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5.76,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Junkrat,Silver,2.35,2.19,46.47,16.72,6.6,56,8352,,8.96,,,,,,,,,10.60,2.97,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5.73,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Junkrat,Gold,2.42,2.61,48.09,17.12,6.61,54,8652,,8.83,,,,,,,,,10.85,3.02,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6.03,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Junkrat,Platinum,2.5,2.71,48.25,17.48,6.72,51,8648,,8.62,,,,,,,,,10.96,3.13,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6.44,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Junkrat,Diamond,2.66,3.02,50.56,17.72,6.19,47,8713,,8.64,,,,,,,,,11.62,3.16,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6.85,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Junkrat,Master,2.46,3.2,51.04,16.99,5.98,51,8437,,9.17,,,,,,,,,10.86,3.05,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6.72,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Junkrat,Grandmaster,2.34,4.35,55.53,16.95,5.97,49,8227,,8.87,,,,,,,,,11.05,3.12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,6.60,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Ashe,All,2.57,2.87,47.2,17.23,6.3,47,8883,,7.89,41,,,,,,,,9.11,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,5.20,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Ashe,Bronze,2.53,1.55,42.83,15.73,5.98,46,8239,,7.81,40,,,,,,,,8.07,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50,4.36,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Ashe,Silver,2.54,1.6,43.78,15.81,6.23,48,8276,,7.77,40,,,,,,,,7.90,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,4.73,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Ashe,Gold,2.45,2.01,41.42,16.47,6.47,50,8442,,7.81,41,,,,,,,,8.52,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,4.94,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Ashe,Platinum,2.49,2.88,47.21,16.93,6.2,44,8805,,7.84,42,,,,,,,,9.03,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,5.19,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Ashe,Diamond,2.67,4.12,48.45,17.22,6.23,44,9009,,7.85,41,,,,,,,,9.20,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,5.15,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Ashe,Master,2.72,3.65,50.93,17.6,6.08,42,9358,,7.99,43,,,,,,,,9.63,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.20,5.32,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Ashe,Grandmaster,2.65,2.67,48.51,17.49,6.26,44,9245,,8.02,42,,,,,,,,9.47,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50,5.38,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Tracer,All,2.45,1.93,49.23,18.39,6.47,59,7069,,8.4,,,,,,,,,8.84,2.34,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.16,4.86,1.71,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Tracer,Bronze,2.43,0.57,35.43,15.2,5.67,55,6752,,8.92,,,,,,,,,7.37,2.26,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.47,5.10,1.87,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Tracer,Silver,2.97,0.91,39.3,17.04,6.48,61,6824,,8.34,,,,,,,,,7.96,2.47,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.70,4.73,1.80,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Tracer,Gold,2.44,0.97,45.18,17.68,6.67,61,7110,,8.56,,,,,,,,,8.33,2.49,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.89,4.98,1.80,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Tracer,Platinum,2.24,1.51,47.27,17.3,6.13,60,6835,,8.75,,,,,,,,,8.32,2.26,33,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.30,4.94,1.64,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Tracer,Diamond,2.36,1.76,44.56,17.85,6.51,56,7084,,8.51,,,,,,,,,8.80,2.33,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.51,4.99,1.70,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Tracer,Master,2.65,2.93,51.11,18.62,6.17,55,7406,,8.37,,,,,,,,,9.06,2.27,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.04,5.14,1.80,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Tracer,Grandmaster,2.37,4.14,52.16,17.26,5.69,54,7106,,8.43,,,,,,,,,8.36,2.28,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.85,4.92,1.84,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damage
Roadhog,All,4.11,3.57,46.97,19.1,8.28,120,8791,,6.46,,,,,,,,,,,29,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,5046.40,,,,10.12,53.74,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tank
